AVAPS-LOG,UTC Date & Time,Session Time,Channel,Event or Error Message,Calling Context
AVAPS-LOG,2024-08-11 14:15:13.230Z,3557.879,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:15:13.699Z,3558.348,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:15:13.699Z,3558.348,,Sonde 234150010 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:15:41.780Z,3586.429,3,Sonde 234150010 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:15:43.900Z,3588.549,3,Sonde 234150010 Preview OK by operator
AVAPS-LOG,2024-08-11 14:15:47.567Z,3592.217,3,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:15:57.018Z,3601.668,3,CHANNEL 3 READY for launch
AVAPS-LOG,2024-08-11 14:17:05.519Z,3670.169,2,Sonde 233530219 Launch Detect; Launch Time 2024-08-11 14:17:01.468; Dfile Name D20240811_141701.2
AVAPS-LOG,2024-08-11 14:17:05.519Z,3670.169,2,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:18:08.969Z,3733.619,4,Sounding START request
AVAPS-LOG,2024-08-11 14:18:09.373Z,3734.023,4,Sounding files created
AVAPS-LOG,2024-08-11 14:18:29.068Z,3753.718,4,Sounding frequency 403.98 selected by operator
AVAPS-LOG,2024-08-11 14:18:38.757Z,3763.407,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:18:39.238Z,3763.887,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:18:39.719Z,3764.369,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:18:39.719Z,3764.369,,Sonde 233521168 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:19:37.280Z,3821.930,4,Sonde 233521168 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:19:39.101Z,3823.751,4,Sonde 233521168 Preview OK by operator
AVAPS-LOG,2024-08-11 14:19:52.769Z,3837.418,4,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:20:02.017Z,3846.667,4,CHANNEL 4 READY for launch
AVAPS-LOG,2024-08-11 14:20:28.855Z,3873.505,1,Sounding STOP request
AVAPS-LOG,2024-08-11 14:20:44.923Z,3889.573,1,Sounding files closed
AVAPS-LOG,2024-08-11 14:20:44.929Z,3889.579,1,Sounding files renamed
AVAPS-LOG,2024-08-11 14:20:45.754Z,3890.404,1,Sounding ENDED
AVAPS-LOG,2024-08-11 14:23:15.771Z,4040.420,3,Sonde 234150010 Launch Detect; Launch Time 2024-08-11 14:23:11.750; Dfile Name D20240811_142312.3
AVAPS-LOG,2024-08-11 14:23:15.771Z,4040.420,3,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:24:22.743Z,4107.392,1,Sounding START request
AVAPS-LOG,2024-08-11 14:24:22.974Z,4107.623,1,Sounding files created
AVAPS-LOG,2024-08-11 14:24:42.468Z,4127.117,1,Sounding frequency 403.18 selected by operator
AVAPS-LOG,2024-08-11 14:24:52.146Z,4136.795,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:24:52.628Z,4137.278,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:24:53.108Z,4137.758,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:24:53.108Z,4137.758,,Sonde 231330736 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:25:18.278Z,4162.928,1,Sonde 231330736 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:25:20.092Z,4164.741,1,Sonde 231330736 Preview OK by operator
AVAPS-LOG,2024-08-11 14:25:22.068Z,4166.718,1,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:25:32.018Z,4176.668,1,CHANNEL 1 READY for launch
AVAPS-LOG,2024-08-11 14:26:19.569Z,4224.219,5,Sounding START request
AVAPS-LOG,2024-08-11 14:26:19.974Z,4224.624,5,Sounding files created
AVAPS-LOG,2024-08-11 14:26:30.368Z,4235.018,5,Sounding frequency 402.20 selected by operator
AVAPS-LOG,2024-08-11 14:26:43.546Z,4248.196,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:26:44.029Z,4248.678,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:26:44.509Z,4249.159,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:26:44.509Z,4249.159,,Sonde 231221034 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:27:30.781Z,4295.430,5,Sonde 231221034 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:27:32.658Z,4297.308,5,Sonde 231221034 Preview OK by operator
AVAPS-LOG,2024-08-11 14:27:37.469Z,4302.119,5,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:27:47.018Z,4311.668,5,CHANNEL 5 READY for launch
AVAPS-LOG,2024-08-11 14:29:01.520Z,4386.170,4,Sonde 233521168 Launch Detect; Launch Time 2024-08-11 14:28:57.468; Dfile Name D20240811_142857.4
AVAPS-LOG,2024-08-11 14:29:01.520Z,4386.170,4,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:30:27.769Z,4472.419,6,Sounding START request
AVAPS-LOG,2024-08-11 14:30:28.175Z,4472.824,6,Sounding files created
AVAPS-LOG,2024-08-11 14:30:47.668Z,4492.318,6,Sounding frequency 401.40 selected by operator
AVAPS-LOG,2024-08-11 14:30:57.766Z,4502.416,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:30:58.249Z,4502.898,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:30:58.719Z,4503.369,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:30:58.720Z,4503.370,,Sonde 231430763 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:31:29.282Z,4533.931,6,Sonde 231430763 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:31:31.101Z,4535.750,6,Sonde 231430763 Preview OK by operator
AVAPS-LOG,2024-08-11 14:31:36.469Z,4541.119,6,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:31:46.019Z,4550.669,6,CHANNEL 6 READY for launch
AVAPS-LOG,2024-08-11 14:34:13.019Z,4697.669,1,Sonde 231330736 Launch Detect; Launch Time 2024-08-11 14:34:08.969; Dfile Name D20240811_143409.1
AVAPS-LOG,2024-08-11 14:34:13.020Z,4697.670,1,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:36:15.591Z,4820.241,7,Sounding START request
AVAPS-LOG,2024-08-11 14:36:15.973Z,4820.622,7,Sounding files created
AVAPS-LOG,2024-08-11 14:36:34.767Z,4839.417,7,Sounding frequency 400.64 selected by operator
AVAPS-LOG,2024-08-11 14:36:44.347Z,4848.997,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:36:44.839Z,4849.488,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:36:45.310Z,4849.960,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:36:45.310Z,4849.960,,Sonde 231430766 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:37:04.528Z,4869.178,7,Sonde 231430766 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:37:06.338Z,4870.987,7,Sonde 231430766 Preview OK by operator
AVAPS-LOG,2024-08-11 14:37:08.668Z,4873.318,7,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:37:18.024Z,4882.674,7,CHANNEL 7 READY for launch
AVAPS-LOG,2024-08-11 14:38:29.519Z,4954.169,6,Sonde 231430763 Launch Detect; Launch Time 2024-08-11 14:38:25.500; Dfile Name D20240811_143826.6
AVAPS-LOG,2024-08-11 14:38:29.519Z,4954.169,6,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:38:56.641Z,4981.290,2,Sounding STOP request
AVAPS-LOG,2024-08-11 14:39:08.911Z,4993.561,2,Sounding files closed
AVAPS-LOG,2024-08-11 14:39:08.915Z,4993.565,2,Sounding files renamed
AVAPS-LOG,2024-08-11 14:39:09.868Z,4994.518,2,Sounding ENDED
AVAPS-LOG,2024-08-11 14:39:17.968Z,5002.618,8,Sounding START request
AVAPS-LOG,2024-08-11 14:39:18.375Z,5003.025,8,Sounding files created
AVAPS-LOG,2024-08-11 14:39:31.068Z,5015.718,8,Sounding frequency 405.44 selected by operator
AVAPS-LOG,2024-08-11 14:39:48.066Z,5032.716,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:39:48.539Z,5033.189,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:39:49.020Z,5033.670,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:39:49.021Z,5033.671,,Sonde 231221035 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:40:36.841Z,5081.490,8,Sonde 231221035 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:40:38.650Z,5083.299,8,Sonde 231221035 Preview OK by operator
AVAPS-LOG,2024-08-11 14:40:41.068Z,5085.718,8,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:40:51.019Z,5095.668,8,CHANNEL 8 READY for launch
AVAPS-LOG,2024-08-11 14:41:02.569Z,5107.219,3,Sounding STOP request
AVAPS-LOG,2024-08-11 14:41:19.633Z,5124.283,3,Sounding files closed
AVAPS-LOG,2024-08-11 14:41:19.638Z,5124.288,3,Sounding files renamed
AVAPS-LOG,2024-08-11 14:41:20.581Z,5125.231,3,Sounding ENDED
AVAPS-LOG,2024-08-11 14:43:08.519Z,5233.169,5,Sonde 231221034 Launch Detect; Launch Time 2024-08-11 14:43:04.500; Dfile Name D20240811_144304.5
AVAPS-LOG,2024-08-11 14:43:08.519Z,5233.169,5,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:44:00.471Z,5285.121,2,Sounding START request
AVAPS-LOG,2024-08-11 14:44:00.775Z,5285.424,2,Sounding files created
AVAPS-LOG,2024-08-11 14:44:14.168Z,5298.818,2,Sounding frequency 404.64 selected by operator
AVAPS-LOG,2024-08-11 14:44:32.147Z,5316.797,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:44:32.629Z,5317.278,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:44:33.109Z,5317.759,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:44:33.110Z,5317.760,,Sonde 231221056 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:45:12.839Z,5357.488,2,Sonde 231221056 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:45:14.650Z,5359.300,2,Sonde 231221056 Preview OK by operator
AVAPS-LOG,2024-08-11 14:45:16.167Z,5360.817,2,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:45:26.018Z,5370.668,2,CHANNEL 2 READY for launch
AVAPS-LOG,2024-08-11 14:45:50.675Z,5395.325,4,Sounding STOP request
AVAPS-LOG,2024-08-11 14:46:01.639Z,5406.289,4,Sounding files closed
AVAPS-LOG,2024-08-11 14:46:01.652Z,5406.301,4,Sounding files renamed
AVAPS-LOG,2024-08-11 14:46:02.558Z,5407.208,4,Sounding ENDED
AVAPS-LOG,2024-08-11 14:47:39.269Z,5503.919,7,Sonde 231430766 Launch Detect; Launch Time 2024-08-11 14:47:35.168; Dfile Name D20240811_144735.7
AVAPS-LOG,2024-08-11 14:47:39.270Z,5503.920,7,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:48:32.816Z,5557.466,3,Sounding START request
AVAPS-LOG,2024-08-11 14:48:33.175Z,5557.824,3,Sounding files created
AVAPS-LOG,2024-08-11 14:48:43.467Z,5568.117,3,Sounding frequency 403.96 selected by operator
AVAPS-LOG,2024-08-11 14:48:52.956Z,5577.605,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:48:53.439Z,5578.088,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:48:53.909Z,5578.559,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:48:53.909Z,5578.559,,Sonde 231221055 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:49:34.529Z,5619.179,3,Sonde 231221055 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:49:36.348Z,5620.997,3,Sonde 231221055 Preview OK by operator
AVAPS-LOG,2024-08-11 14:49:42.568Z,5627.218,3,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:49:52.018Z,5636.667,3,CHANNEL 3 READY for launch
AVAPS-LOG,2024-08-11 14:51:44.192Z,5748.841,1,Sounding STOP request
AVAPS-LOG,2024-08-11 14:51:55.642Z,5760.292,1,Sounding files closed
AVAPS-LOG,2024-08-11 14:51:55.648Z,5760.298,1,Sounding files renamed
AVAPS-LOG,2024-08-11 14:51:56.599Z,5761.249,1,Sounding ENDED
AVAPS-LOG,2024-08-11 14:52:22.518Z,5787.168,8,Sonde 231221035 Launch Detect; Launch Time 2024-08-11 14:52:18.500; Dfile Name D20240811_145218.8
AVAPS-LOG,2024-08-11 14:52:22.518Z,5787.168,8,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:53:10.464Z,5835.114,4,Sounding START request
AVAPS-LOG,2024-08-11 14:53:10.776Z,5835.426,4,Sounding files created
AVAPS-LOG,2024-08-11 14:53:20.468Z,5845.117,4,Sounding frequency 403.16 selected by operator
AVAPS-LOG,2024-08-11 14:53:30.057Z,5854.707,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:53:30.529Z,5855.178,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:53:30.999Z,5855.649,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
AVAPS-LOG,2024-08-11 14:53:30.999Z,5855.649,,Sonde 230431066 GPS Aiding FAILED on message 1 of 1 after 3 attempts.
AVAPS-LOG,2024-08-11 14:53:42.529Z,5867.178,4,Sonde 230431066 factory pressure error value is 0.000 mb
AVAPS-LOG,2024-08-11 14:53:44.348Z,5868.998,4,Sonde 230431066 Preview OK by operator
AVAPS-LOG,2024-08-11 14:53:47.768Z,5872.417,4,Sounding data collection started by operator
AVAPS-LOG,2024-08-11 14:53:57.018Z,5881.668,4,CHANNEL 4 READY for launch
AVAPS-LOG,2024-08-11 14:55:16.728Z,5961.378,6,Sounding STOP request
AVAPS-LOG,2024-08-11 14:55:26.639Z,5971.288,6,Sounding files closed
AVAPS-LOG,2024-08-11 14:55:26.644Z,5971.293,6,Sounding files renamed
AVAPS-LOG,2024-08-11 14:55:27.553Z,5972.202,6,Sounding ENDED
AVAPS-LOG,2024-08-11 14:57:12.019Z,6076.669,2,Sonde 231221056 Launch Detect; Launch Time 2024-08-11 14:57:07.969; Dfile Name D20240811_145708.2
AVAPS-LOG,2024-08-11 14:57:12.019Z,6076.669,2,Sounding Launch Obs identified OK; LLA source is Aircraft Data System
AVAPS-LOG,2024-08-11 14:59:22.199Z,6206.849,5,Sounding STOP request
AVAPS-LOG,2024-08-11 14:59:29.039Z,6213.688,5,Sounding files closed
AVAPS-LOG,2024-08-11 14:59:29.053Z,6213.703,5,Sounding files renamed
AVAPS-LOG,2024-08-11 14:59:30.008Z,6214.658,5,Sounding ENDED
AVAPS-LOG,2024-08-11 14:59:34.103Z,6218.753,5,Sounding START request
AVAPS-LOG,2024-08-11 14:59:34.374Z,6219.024,5,Sounding files created
AVAPS-LOG,2024-08-11 14:59:46.668Z,6231.317,5,Sounding frequency 402.16 selected by operator
AVAPS-LOG,2024-08-11 14:59:59.747Z,6244.397,,BYTE COUNT MISMATCH from AVAPS II DROPSONDE card after command  on COM 27 -- Expected Length: 3 Actual Length: 25 Received String: GPS ublox message error[crlf]
